,recID,artistName,trackTitle,trackID,popularity,genre,danceability,valence,durationSec,popularity,longitude,latitude
14501,1209637,Metronomy,Radio Ladio,69BXRWOiOV2amvipIT9g29,32,electro,0.814999998,0.892,215.36,0.496020316,-0.12714,51.50632
14502,1174444,Bruce Springsteen,Radio Nowhere,7zrHnJ87htwgS20PzFmgTr,52,rock,0.395000011,0.658,199.067,0.838095532,-74.29504,40.23447
14503,873315,Kid Koala,Radio Nufonia,1HpaajNMzuNfVm2L1kUw3d,42,electro,0.875,0.758,51.467,0.476873585,-123.11403,49.26044
14504,841108,Allister,Radio Player,2MEv36MjUaN8DXaNzKIcId,25,punk,0.456999987,0.555,205.24,0.503625559,-87.63241,41.88415
14505,1047394,Niza,Radio Star,5dJmCcWNb5VaGfyuEimjoQ,8,spanish,0.75999999,0.95,175.053,0.386446719,-81.54106,27.9758
14506,1111365,Against All Authority,Radio Waves,331kY9Lw9w4r2RkXfHKqU8,11,ska,0.519999981,0.75,154.24,0.469529361,-80.23742,25.72898
14507,1133020,Municipal Waste,Radioactive Force,58TwuIRePgMhu06kge1vBA,24,death-metal,0.414000005,0.438,147.853,0.44865145,-77.43365,37.5407
14508,762222,Ralph Towner,Raffish,6D69mH2exK63pxopA2z9L4,6,guitar,0.523000002,0.347,250.893,0.381961772,-122.96462,46.6621
14509,1089712,Diablo Swing Orchestra,Rag Doll Physics,7HeZ7jVtRt3Gsx80x9nQer,30,jazz,0.351999998,0.343,233.027,0.534383742,17.55142,62.19845
14510,968766,Lee Rocker,Rag Mama Rag,4q0TuWSO5FSbgsX0NVMR0W,0,psych-rock,0.605000019,0.596,75,0.430741509,-73.13585,40.85251
14511,890503,Vishwa Mohan Bhatt,Raga Bhairavi in Dadra,1zSWG0TfeztVTCUMZ79fiK,0,indian,0.523999989,0.344,957,0.344506521,82.79476,21.7866
14512,827732,Ali Akbar Khan,Raga Madhuvanti - Gat In Dhrut Teental,5KPoVofDt498tHNjLmIwud,7,indian,0.374000013,0.586,340.73,0.368955446,90.3509,23.68745
14513,828554,Ali Akbar Khan,Raga Madhuvanti - Gat in vilambit teentaal,1QA1FgMPJfnAFMHQ5A0NjV,2,indian,0.474999994,0.398,1123.056,0.368955446,90.3509,23.68745
14514,1020188,Vishwa Mohan Bhatt,Raga Maru Bihag,7wXl6YLutbWrUSYRIHXove,1,indian,0.446999997,0.0555,1557.68,0.344506521,82.79476,21.7866
14515,1020184,Vishwa Mohan Bhatt,Raga Pahadi,5ZZ7BMzfQsPxVcwXrPWW7B,1,indian,0.35800001,0.581,372.72,0.344506521,82.79476,21.7866
14516,1051956,Audio Lotion,Ragakhan,6GAreQHPVN3slPMt2xh7HF,1,trip-hop,0.601999998,0.433,72.8,0.364775378,8.53955,47.37706
14517,1348429,Doc Scott,Rage,6Y9XPY9REWZVamYddqRnZl,24,drum-and-bass,0.629999995,0.872,336.811,0.419569715,-1.50776,52.40698
14518,951415,Righteous Jams,Rage Of Discipline,1JyOc1xM18KAiHUYBPUo3N,23,hardcore,0.294999987,0.426,66.613,0.41514949,-71.71818,42.18419
14519,1225251,Ari Koivunen,Raging Machine,7g4YyETxwVsBrGkslBeROt,0,heavy-metal,0.507000029,0.519,273.8,0.437709848,24.93258,60.17116
14520,144941,Phil Coulter,Raglan Road,0K6Wb96GjZPAEnYxsLwJzb,9,new-age,0.264999986,0.0598,283.72,0.354403744,-7.31923,54.99241
14521,482380,Bentley Rhythm Ace,Ragtopskodacarchase,5DQVeUtLtSmYSmO8reoD0M,0,breakbeat,0.633000016,0.316,501.973,0.356619896,-1.9086,52.47859
14522,1263864,Ochre,Raido,4MA6fXyPzFdlxyXbOQUBFz,8,ambient,0.418000013,0.356,274,0.46149775,-1.97406,52.88356
14523,990096,Etta Baker,Railroad Bill,2D62Al3IrK8DlaHwbnuvij,21,blues,0.537,0.684,93.027,0.328507299,-81.56997,35.93979
14524,1081869,Don Caballero,Railroad Cancellation,4wXUhfW8mXFbvga8KVcozJ,29,hard-rock,0.546999991,0.236,316.213,0.494665965,-79.99745,40.43831
14525,1128897,Boyracer,Railway,5BmcRvgkwtkzaWZjbMpoRv,0,club,0.217999995,0.0798,210.88,0.344702886,-1.54658,53.79449
14526,1262192,Creed,Rain,2CIsr5cqDJeWffps0vtNeq,54,alt-rock,0.537999988,0.443,208.24,0.564024322,-81.54106,27.9758
14527,981670,E-Type,Rain,791MKUCK3A5GhqcQY0ST7d,27,swedish,0.497000009,0.549,248.28,0.506769491,17.64405,59.85845
14528,3752,Samael,Rain,1r9DNUBPD0X1e05BMQkDNz,31,black-metal,0.509000003,0.247,241.24,0.497527846,7.35885,46.22809
14529,566705,Suzanne Ciani,Rain,7pXwGymsWYxookUCaAe75M,17,new-age,0.244000003,0.19,119.373,0.380704536,-122.42005,37.77916
14530,654302,The Clientele,Rain,0VikqfbqHbH0qqOtINSRaI,28,indie-pop,0.486000001,0.552,154.48,0.516015813,-0.12714,51.50632
14531,626367,Thirst,Rain,5G0UTVpU6yyap83HKpDsUP,0,black-metal,0.465999991,0.53,322.627,0.30318898,-1.97406,52.88356
14532,817224,Bobbi Humphrey,Rain Again,783ZeQkjb4aZbxV2QKIXhr,12,funk,0.485000014,0.34,416.693,0.415402377,-96.89774,31.30627
14533,857912,Eastmountainsouth,Rain Come Down,0SW1lJ7CiR0l9vBMWvLN2j,12,acoustic,0.298000008,0.278,245.4,0.385998326,-118.24532,34.05349
14534,1308757,We The Kings,Rain Falls Down,3TEKuxOO6pIx6kamUH9i6d,17,piano,0.469000012,0.257,271.36,0.563273083,-82.57807,27.4955
14535,940564,William Coulter,Rain Into Snow,3gEdQdHECg5Cige431L1un,23,folk,0.439999998,0.248,261.573,0.338846449,-119.27023,37.27188
14536,626738,Lee Dorsey,Rain Rain Go Away,6nsfIgSpb6O6KAeszg3Wj1,22,blues,0.702000022,0.809,168.293,0.389272159,-90.07771,29.95369
14537,736011,Otis Taylor,Rain So Hard,36bDG7gTUee5WO7CLhcMUj,9,acoustic,0.59799999,0.612,232.373,0.394884438,-87.63241,41.88415
14538,831267,Jeff Lorber,Rain Song,7eDXmxVndj6GTbLDL1nJKN,14,jazz,0.683000028,0.941,319.08,0.424798397,-118.24532,34.05349
14539,753797,The Pogues,Rain Street,2SWxBcN39wnAdWU3teimSs,26,folk,0.451999992,0.65,241.933,0.586896715,-0.12359,51.53487
14540,986368,Aslyn,Rainbow,0JYfaxNm7ZVehxYok5T4kI,2,acoustic,0.418000013,0.346,206.227,0.383759631,-84.39111,33.74831
14541,635297,Delegation,Rainbow,2jdCkLR9bWWXIK1qSalxTE,2,disco,0.61500001,0.396,280.64,0.397492195,-1.9086,52.47859
14542,1391132,Sherie Rene Scott,Rainbow Sleeves,4RjgICkPNaC19018kgwZwN,3,show-tunes,0.381999999,0.215,188.52,0.140003516,-74.00712,40.71455
14543,757820,The Lemon Pipers,Rainbow Tree,0G4VMfznJ7B5YSLz0uLWjT,2,garage,0.565999985,0.812,143.693,0.357376258,-84.50469,39.10644
14544,952684,Madvillain,Rainbows,63qqAXlMFDKO9gkIMiq3KH,51,hip-hop,0.449000001,0.41,171.84,0.496805415,-118.24532,34.05349
14545,1224018,Snowgoons,Raining,6wRGhXI6hrSrnQUfOpaFw4,28,hardcore,0.596000016,0.599,219.12,0.461345852,8.4092,49.01037
14546,742351,Chris Thile,Raining At Sunset,1OlwMQEysCYtvn9dD7MFd9,28,classical,0.388000011,0.587,440.693,0.404676572,-118.49229,34.01156
14547,1246303,Bobby Vee,Raining In My Heart,0skZUuLC7BtL7fTqoYhQQR,6,rock-n-roll,0.537,0.379,172.213,0.395247623,-96.78176,46.87591
14548,354349,Buddy Holly,Raining In My Heart,5MaDoNXPmwxuze8Qt53TSz,13,rock-n-roll,0.563000023,0.602,170.4,0.512312381,-101.85587,33.59233
14549,752726,Rufio,Raining in September,2F6dcPR0V8wAAPK0Gx1KOL,15,emo,0.286000013,0.0729,36.333,0.493312154,-117.57384,34.10261
14550,896272,Blood Has Been Shed,Rainman,1LQpLZ8d611ZqVq08QUVYm,8,metalcore,0.199000001,0.266,157.56,0.412165077,-72.75753,41.51776
14551,1268043,Deerhunter,Rainwater Cassette Exchange,2MMl8pNbVXsoKQdSakwvGB,16,chill,0.444999993,0.615,144.507,0.520319538,-84.39111,33.74831
14552,762095,Hank Garland,Rainy Afternoon,0c9jeY5av1vZIO65oR9nsy,2,guitar,0.555999994,0.479,165.133,0.438470765,-81.8018,35.02085
14553,635332,Secret Service,Rainy Day Memories,5gpuneiKXjEy1xOS4HT73n,7,disco,0.731999993,0.863,190.44,0.387276171,-85.97874,35.83073
14554,930555,Waylon Jennings,Rainy Day Woman,48yTzmaAE6DCvTkA8OX0MO,25,country,0.593999982,0.896,152.973,0.431542959,-102.33417,33.91736
14555,1053803,Shiny Toy Guns,Rainy Monday,3GU3cgve2Tzbrxmjs121uE,33,alt-rock,0.414000005,0.361,239.8,0.534475296,-118.24532,34.05349
14556,1052389,Hem,Rainy Night In Georgia,22P4LyttCqBBdL0D0HJNOD,13,acoustic,0.395999998,0.271,270.6,0.453435791,-74.00712,40.71455
14557,228179,Randy Crawford,Rainy Night In Georgia,45mb1trb2llKPDNnXghvXM,24,disco,0.626999974,0.38,226.707,0.412424472,-83.62758,32.83968
14558,1152993,Maylene And The Sons Of Disaster,Raised By The Tide,66an75pKJkfzu1k6OJZNw1,26,hardcore,0.497999996,0.55,224.947,0.48801013,-86.8115,33.52029
14559,1262669,The Feelies,Raised Eyebrows,1KKsLzPchApxeIbYMYeYdr,29,alt-rock,0.488000005,0.517,179.893,0.413020137,-74.03097,40.73716
14560,1123431,Darkthrone,Raised On Rock,3IBypv3IPjOZaqCMhNZNUT,15,black-metal,0.193000004,0.128,209.333,0.533169217,10.74998,59.91228
14561,890502,Vishwa Mohan Bhatt,Rajasthani Folk tune in Raga Mand in Dadra,6yLrXaOGGJEHgj8eaDIl72,2,indian,0.479999989,0.639,361.867,0.344506521,82.79476,21.7866
14562,1053982,Phoenix,Rally,2n21r18BendiM8hynbe7XJ,36,alt-rock,0.670000017,0.928,196.813,0.639029208,2.34121,48.85692
14563,868342,Spragga Benz,Ram It Out,0ano6TAm43KrFShLvL1XuB,2,dancehall,0.814999998,0.805,222.173,0.362362389,-77.27348,18.11526
14564,1739,Jackie Mittoo,Ram Jam,3CaRCs8gD8p1qLnANJY26L,0,afrobeat,0.869000018,0.963,220.68,0.37706328,-77.36692,18.3902
14565,623181,Bo Carter,Ram Rod Daddy,5uobYWbszLBvn97PHvXnSi,0,acoustic,0.628000021,0.562,179.827,0.357470403,-90.45987,32.34973
14566,1202279,Nitty Gritty,Ram Up The Dance,5e5gwFt9UN0qg5fpIv7Ppv,6,dancehall,0.744000018,0.568,165.053,0.372839317,-85.97874,35.83073
14567,481555,Link Wray,Ramble,6g0V23YTkmx76liE8fMUKD,19,blues,0.51700002,0.741,135.227,0.42378396,-78.60868,35.30671
14568,224979,Train,Ramble On,6j5zFSiZO1BZmTl9RZ0Xc0,38,dance,0.568000019,0.886,262.293,0.783677408,-122.42005,37.77916
14569,736475,Lowell Fulson,Rambling Blues,5byumTYOU1J0jEKngyJjsR,0,acoustic,0.635999978,0.351,168.905,0.225649538,-95.99277,36.15398
14570,1125098,Dave Hole,Rambling On My Mind,5omxnDBGJaXjgJ9qX1I78H,15,blues,0.50999999,0.831,217.293,0.382134199,-2.55156,53.21413
14571,1056456,Tab Benoit,Rambling On My Mind,2xIe93Xlp05jX2rSvTY56i,24,blues,0.307999998,0.234,309.933,0.422064234,-91.18687,30.44342
14572,258056,John Fogerty,Rambunctious Boy,7uPCPojtyVW0RWpeKjXA0c,37,blues,0.596000016,0.792,231.933,0.526549035,-122.2705,37.8695
14573,1075354,Superbus,Ramdam,09ANU1bVln6zvoTXjmeHrb,17,french,0.657999992,0.957,196.173,0.45706883,2.34121,48.85692
14574,202099,The Bachelors,Ramona,0v7jFrp11rRCc61st81ZYB,6,rock-n-roll,0.67900002,0.706,160.173,0.355847747,-6.24953,53.34376
14575,411043,Duane Eddy,Ramrod,0RFgHcgQhjm4iy1JD5aCBE,2,rock-n-roll,0.558000028,0.973,101.84,0.401256926,-77.05462,42.14307
14576,905704,Joe Strummer,Ramshackle Day Parade,5fVQMCSHzKNdCGVorFbjwb,24,punk,0.289000005,0.148,239.48,0.371936393,32.86048,39.94293
14577,848733,Gemma Hayes,Ran For Miles,3Gq6Nk3GVSuvoUwxRsA0nN,11,singer-songwriter,0.561999977,0.137,272.027,0.397527785,-7.92415,52.68775
14578,1143601,Alpha Blondy,Ranita,34b2u5ecWFhIVf57wK6V0U,31,french,0.888999999,0.7,239.507,0.444996534,-4.71976,6.65512
14579,1203197,Becoming The Archetype,Ransom,4vKvsg4wewoAu1lc7sussU,19,death-metal,0.356999993,0.353,242.277,0.446170543,-84.39111,33.74831
14580,1123081,Vladislav Delay,Ranta,6VSp1UldlPIwAWW4bZ3s0i,9,ambient,0.374000013,0.401,271.813,0.393673081,25.4735,65.0103
14581,753597,Souad Massi,Raoui,4PmJRTntkZRVG6kiVljmlA,23,folk,0.606999993,0.575,227,0.441228618,3.04822,36.78865
14582,738870,Moonspell,Rapaces,6xMPlR40PWQGiLuyU7ZOKn,14,black-metal,0.550000012,0.489,331.667,0.499826314,-7.84481,39.55792
14583,869282,Strapping Young Lad,Rape Song,4bKDkPCJUrhi0LYudZnkGW,16,death-metal,0.495999992,0.0988,189.067,0.433188296,-123.11403,49.26044
14584,1361141,At The Gates,Raped By the Light of Christ,4hwMLbA5oZOu7p5CxX87eq,11,goth,0.289000005,0.0772,203.747,0.458377719,11.96689,57.70133
14585,960706,Calm Chaos,Raped Romance,4Pe4EGkfLtLCG43NINvjao,0,metalcore,0.518999994,0.645,182.507,0.289415575,17.55142,62.19845
14586,1293213,Joe Stump,Rapid Fire Rondo,58e1rxazaM9rJdLMZEzMIl,4,guitar,0.282999992,0.169,453.32,0.437935887,-74.00712,40.71455
14587,875266,Dashboard Confessional,Rapid Hope Loss,5wa8YMIkGeppVdzNk7kMmh,33,emo,0.367000014,0.46,220.333,0.584455232,-80.089,26.35049
14588,659117,Snub,Raping Angels,3vNaXCiTc4xNacs8h121le,1,metalcore,0.407999992,0.174,254.813,0.12508173,-84.39111,33.74831
14589,1133104,Dying Fetus,Raping the System,1Pk5xXHhYSe4sXq0Qvg4RM,19,death-metal,0.356000006,0.14,371.4,0.511975833,-75.92381,38.8235
14590,812939,Pedro The Lion,Rapture,225TNzMIqXOPXlnROYNIJ9,31,emo,0.503000021,0.683,206.146,0.494600739,-122.32944,47.60356
14591,1230934,Tim Bowman,Rapture,3iiUmVNe28ArZCpIYST999,14,jazz,0.674000025,0.489,300.587,0.438635199,-97.16991,40.97424
14592,1202986,After The Burial,Rareform,2JoZFXvDXpoFditE9Ean54,29,death-metal,0.270999998,0.132,183.32,0.58594043,-93.26493,44.97903
14593,790919,Antonio Orozco,Rarezas,6MQ4Rk1UaKgiNWZOdAsHrC,32,spanish,0.569000006,0.453,210.96,0.478550066,2.17005,41.38572
14594,1227537,Debashish Bhattacharya,Rasika,04anfcRLc9zxCZCvGhiH8O,2,indian,0.495000005,0.221,502.453,0.336465868,-118.24532,34.05349
14595,943329,Jill Scott,Rasool,3GsIxas3FhIuT4hN9mthnJ,17,funk,0.680000007,0.274,185.467,0.530315151,-75.16237,39.95227
14596,927977,Black Moth Super Rainbow,Raspberry Dawn,3aneWQn3K7yhas9AUoCN2V,21,chill,0.256999999,0.105,179.827,0.449653468,-79.99745,40.43831
14597,1141503,Turisas,Rasputin,0W43LnKXzRivi0WPaoBLVO,56,folk,0.261999995,0.533,233.52,0.502848779,26.06739,64.95014
14598,1108297,Margareth Menezes,Rasta Man,1q2h1Zn3OqqpBAUuOHF7HC,8,samba,0.730000019,0.809,248.933,0.331135211,-54.38783,-14.24292
14599,1273573,Peter Broggs,Rastaman A Trod It In A Babylon,5mZ6WDjywEuN11uNF5Fhbp,9,dancehall,0.908999979,0.745,226.187,0.34157867,-77.27348,18.11526
14600,757544,Deerhoof,Rat Attack,6cCi94zx0474UoMxQMCcrb,3,garage,0.456999987,0.196,105.013,0.482833697,-122.42005,37.77916
14601,1111670,Bigwig,Rat Race,3vVQrumLv6vbnL1WaaoBVd,10,ska,0.48300001,0.561,217.84,0.386820111,-74.72671,40.14323
14602,1015695,Billy Idol,Rat Race,5q12O37q1QKnClpyJ9F8eT,31,hard-rock,0.451000005,0.542,257.547,0.485104697,10.22442,63.96027
14603,727305,The Specials,Rat Race,4l6E8eMupfiSutwcYO5HoL,17,ska,0.521000028,0.876,189.333,0.505069467,-1.50776,52.40698
14604,96541,The Boomtown Rats,Rat Trap,4R8P78kaHXgaEKabSaioLv,40,punk,0.499000013,0.628,310.773,0.435669949,-6.13448,53.2938
14605,1068277,Groundation,Ratant Crow,5lTAtIL2FqPX24XfPcqd5p,11,dub,0.657000005,0.545,299,0.448156365,-122.45724,38.29187
14606,806909,Meshuggah,Rational Gaze,5uqr3lCMWkyQx6yTvoMl4F,49,death-metal,0.527999997,0.243,304.493,0.527209381,20.26078,63.82525
14607,1047056,Sergio Contreras,Ratones Coloraos,5riczAmv3TD8Arik7TeF2i,11,spanish,0.816999972,0.832,234.053,0.398258334,-3.41664,43.34348
14608,1137211,Subhumans,Rats,770yuPS5VbEHEzofAJo8Um,4,dub,0.296999991,0.246,150.787,0.401400486,-4.93986,50.44332
14609,1110642,Linda Ronstadt,Rattle My Cage,6qzW0WIljNRJ8WzSmXZcus,10,singer-songwriter,0.382999986,0.365,168.373,0.419024182,-110.96975,32.22155
14610,990870,General Midi,Rattle Ya Cage,00HRSbF3Dkw5HcLx5LVsRF,2,breakbeat,0.66900003,0.55,294.303,0.397170822,-2.59143,51.45366
14611,1250552,Daniel Norgren,Rattlesnake,6QNwiDTnnDOJPukpRCHeGm,24,singer-songwriter,0.453999996,0.885,150.733,0.404655267,17.55142,62.19845
14612,1331887,Josh Ritter,Rattling Locks,7J4C2NcRZkokd1WkEwRspn,15,acoustic,0.584999979,0.872,265.773,0.489463884,-117.00054,46.73237
14613,43993,Bill Justis,Raunchy,5gsVdCTBKYHzzGcYNg1TXT,26,rock-n-roll,0.505999982,0.731,144.827,0.307900193,-86.8115,33.52029
14614,410547,Buddy Holly,Rave On,0cQWvToXxrz3QS0EIYpMtb,10,rock-n-roll,0.565999985,0.961,109.96,0.512312381,-101.85587,33.59233
14615,760930,Left Hand Solution,Raven Wings,2GjKSNT2u388iipbS5z9Bm,0,goth,0.456,0.204,210.373,0.141384446,17.55142,62.19845
14616,747368,Krisiun,Ravenous Hordes,5ucsLlWWJFlHzj9ZBF8cZj,4,death-metal,0.337000012,0.0387,177.04,0.428966547,-54.38783,-14.24292
14617,29949,Atari Teenage Riot,Raverbashing,2Dxysxf0Hbi1cWYFc1cVti,12,hard-rock,0.239999995,0.0453,207.967,0.443875676,13.37698,52.51607
14618,1069362,AA Sound System,Raw Joy,6LD3dvmlPn1cvuI9mac0Vm,0,edm,0.621999979,0.771,182.64,0.210091785,-126.55071,54.49887
14619,946101,Bill Monroe,Rawhide,1Qi5ZSY2uyfYkZcoaRsqmz,15,gospel,0.513999999,0.903,151.147,0.434571419,-86.74081,37.45047
14620,1330871,Tosca,Raymondo,2m8AlSdEdyfajcf9TjNVMK,10,trip-hop,0.412999988,0.283,316.867,0.478169633,-97.74298,30.2676
14621,1294497,Nazareth,Razamanaz,0EciClvrymW9uDuPwz9ZYd,14,hard-rock,0.504999995,0.366,229.827,0.540926654,-3.44291,56.07043
14622,949067,Exodus,Raze,6MpyT8g1Ht9uqiRFlA9XVP,1,groove,0.444000006,0.516,256.64,0.439443292,-79.14284,37.41402
14623,1264278,Goatwhore,Razor Flesh Devoured,34XzYdAC4r2dEfSc2Xr1sn,12,black-metal,0.367000014,0.306,256.84,0.429689629,-90.07771,29.95369
14624,1123856,Desaster,Razor Ritual,05nFgHD1T4eukdsEtG65fS,7,black-metal,0.238000005,0.0882,228.267,0.444021197,7.59279,50.36079
14625,990815,ILS,Razorblade,17cBpp7dzbMCGZCHlI5tDs,8,breakbeat,0.615999997,0.223,256.04,0.403451853,-2.23218,54.31392
14626,1053460,The Strokes,Razorblade,4UF1eupXP9Zz5GpYepyOxI,55,alt-rock,0.393999994,0.511,208.133,0.587194102,-74.00712,40.71455
14627,520205,Bill Haley,Razzle Dazzle,4SpykKoL2rIUtZ1L2lpxFr,1,rock-n-roll,0.588999987,0.813,127.333,0.406430884,-83.09596,42.40584
14628,1282456,The Dangerous Summer,Reach For The Sun,0s3ZlVKgiHrKvYzA5Fnq02,20,emo,0.448000014,0.554,206.893,0.556603587,-76.79944,39.26872
14629,951874,Dilated Peoples,Reach Us,0OQtwuSug3QIlpNB148892,20,hardcore,0.44600001,0.36,302.293,0.457841156,-118.24532,34.05349
14630,761240,American Head Charge,Reach and Touch,0iQkeXwp7V8Y6wWYSsn6RY,22,groove,0.342999995,0.235,234.333,0.418136231,-93.26493,44.97903
14631,729877,Avant,Reaction,2zmY2EmRv8UEDghaL07Z7K,17,soul,0.702000022,0.853,232.227,0.57333743,-87.63241,41.88415
14632,944342,Liars,Read The Book That Wrote Itself,0VZ74D2pkum488rj0U2bGD,3,garage,0.495000005,0.423,189.16,0.420412618,-118.24532,34.05349
14633,900866,Avant,Read Your Mind,6cR1U61DMpYbS2TtNTlSvo,56,pop,0.754999995,0.695,263.507,0.57333743,-87.63241,41.88415
14634,1056135,Samael,Reading Mind,1U1NOAoa6TAhbf37kenwcV,4,black-metal,0.49000001,0.292,201.56,0.497527846,7.35885,46.22809
14635,1004759,The Starting Line,Ready,5Zovg3N0RsSMIVvIoL092l,20,emo,0.500999987,0.363,247.8,0.53635118,-75.16237,39.95227
14636,1300621,Kittie,Ready Aim Riot,1jrODPdyFX50uVdfunjHUa,16,industrial,0.467999995,0.699,193.667,0.516196428,-84.75627,49.38426
14637,18430,Caspa,Ready Eddy,6c0wojYkjorQpqNF3gWvDT,1,dubstep,0.476000011,0.241,223.491,0.422364008,-0.12714,51.50632
14638,1202818,Tippa Irie,Ready Fi Tippa,56Fh4ePFngqwaK209CxyrL,0,dancehall,0.833000004,0.771,208.227,0.400284306,-2.23218,54.31392
14639,1203227,For Today,Ready For The Fight,27wuWsYgFmiwUJfviEmTz3,19,death-metal,0.354000002,0.154,253.733,0.591604499,-96.42094,42.49981
14640,737555,Hoobastank,Ready For You,5WqxcZy9x7bTfLn4UWLUSt,26,alt-rock,0.365999997,0.652,187.6,0.498171331,-118.77758,34.14584
14641,1246272,Buddy Holly,Ready Teddy,7Ayc9yQSpoqZgcbbeybble,4,rock-n-roll,0.510999978,0.93,91.76,0.574346527,-101.85587,33.59233
14642,201826,Little Richard,Ready Teddy,74we5XbRAKrH1Fu6dg7hHW,4,rock-n-roll,0.56099999,0.979,127.013,0.493971232,-83.62758,32.83968
14643,973591,Anthony Cruz,Ready To Ride,5Qp0Xa8qWT4EOO85RKdJiz,0,salsa,0.860000014,0.76,147.547,0.333584628,-77.51329,18.03965
14644,735853,Vaughan Penn,Ready To Rise,4Em50nHMthQ6rajhu2xVpg,25,acoustic,0.465000004,0.661,242.64,0.351798735,-95.84502,37.16793
14645,994238,Margaret Cho,Reagan,5I0GnYpXfEaiBRQAjxQYd6,6,comedy,0.555999994,0.0339,79.72,0.431332998,-122.42005,37.77916
14646,112546,Rick Derringer,Real American,1KKFrs4CkKQvqP1DWHwJ9y,46,blues,0.620000005,0.723,201.547,0.432694624,-84.77656,40.41329
14647,868449,Mad Cobra,Real Badman,5MoralszLvjNCaevMNC7iH,1,dancehall,0.596000016,0.909,189.213,0.373804719,-76.79731,18.01571
14648,861768,Alvin Lee,Real Life Blues,6J9m94KdbEr2g8FyJWAeFy,21,blues,0.633000016,0.662,275.547,0.389197704,-1.14392,52.94922
14649,1120166,Josh Ritter,Real Long Distance,1Ant3rDA9nRFspeoQQUYAA,14,acoustic,0.667999983,0.515,162.76,0.489463884,-117.00054,46.73237
14650,1370575,Beach House,Real Love,1UgrF0WoZ4OWvM6RmIVFua,38,indie-pop,0.60799998,0.355,320.48,0.537650625,-76.6096,39.29055
14651,1339137,Delorean,Real Love,6SAtB7zpZ209gCDxU4i9oG,31,chill,0.449999988,0.137,366.147,0.523743253,-79.05661,35.91463
14652,737380,The Smashing Pumpkins,Real Love,6ANYIpXLRmX9nGtePJ0374,29,alt-rock,0.256999999,0.0477,250.6,0.647224724,-87.63241,41.88415
14653,906500,Barleyjuice,Real Old Mountain Dew,2JNVLW3cX0mciExuS7Qfww,10,punk-rock,0.620000005,0.942,188.973,0.376263526,-77.60454,40.99471
14654,1172826,Mustard Plug,Real Rat Bastard,7n5a0rk6jBnoVZn3Jawjcr,20,punk,0.680999994,0.778,196.173,0.431045802,-85.59012,42.99671
14655,945118,Stage Bottles,Real Skinhead,5kCygQcW7llUGqNPJIlkJ1,24,german,0.381000012,0.65,154.44,0.434606404,10.45415,51.16418
14656,913610,The Slackers,Real War,7kQ4aofaRVIdc3T7CxpGDI,7,ska,0.778999984,0.418,266.32,0.429601123,-74.00712,40.71455
14657,268986,Ivan,Real Wild Child,5qB0kKraun1EVx5Obh2etw,12,disco,0.426999986,0.888,140.227,0.316254917,-75.41876,39.14527
14658,1026146,Johnny Truant,Realist Surrealist,7fLu48liCJukOuvO3ELOUf,5,metalcore,0.186000004,0.264,215.733,0.449015286,-0.13449,50.82821
14659,633378,The Berzerker,Reality,5jbepCGP4wSwSrdsb6WXxX,17,death-metal,0.223000005,0.18,80.907,0.45755391,144.96715,-37.81753
14660,858544,Jeff Wahl,Reality check,7wNIobHBoih8lk17rga6nE,0,acoustic,0.49000001,0.245,172.493,0.315919019,-105.55096,38.99792
14661,1337448,Rennie Pilgrem,Really,5Zw8vfo3C2SxVey7Lwr9tk,0,breakbeat,0.827000022,0.711,174.28,0.359315087,0.57757,51.52672
14662,1070666,Dirty Sanchez,Really Rich Italian Satanists,7x8GQ2yP3DudaezTjGL1aG,12,electro,0.75,0.927,284.533,0.373847863,-118.24532,34.05349
14663,1271932,Emitt Rhodes,Really Wanted You,0ANuON3945UbGRTEJIKHi1,23,country,0.582000017,0.67,162.92,0.401087314,-118.35374,33.91819
14664,351933,Beatnik Termites,Reanna,0wkTy2lFNUVWSSVHxNSYPX,2,power-pop,0.501999974,0.94,106.031,0.330436601,-81.69074,41.50471
14665,1294843,Converge,Reap What You Sow,69IqqxyRIQsfcxFEJFxV3R,26,hardcore,0.143999994,0.0701,159.187,0.531157063,-73.94888,40.65507
14666,998621,Hatesphere,Reaper of Life,3QLSbgWt80UZlT7kEH48Td,11,death-metal,0.254000008,0.359,258.28,0.405598386,12.56935,55.67631
14667,4411,Watain,Reaping Death,0rCtAxRavBXKN598EmaJXk,10,black-metal,0.172999993,0.0397,391.773,0.524410847,17.64405,59.85845
14668,923382,Pearl Jam,Rearviewmirror,6dDBjqDDeSw4pOi8Os5ssK,36,alt-rock,0.365999997,0.333,283.907,0.60797181,-122.32944,47.60356
14669,1071889,Dashboard Confessional,Reason To Believe,0x8AsvZvWejr7RwvMerxoy,24,emo,0.379000008,0.408,222.067,0.584455232,-80.089,26.35049
14670,848569,Tim Hardin,Reason To Believe,5YGoQ1SY4cAVV9h8iACWm2,4,singer-songwriter,0.651000023,0.703,120.107,0.378398443,-123.08854,44.04992
14671,744498,Whiskeytown,Reasons To Lie,5v44oJkQDa9YDLqjrCf9UP,17,country,0.437000006,0.236,209.667,0.418722098,-78.64267,35.78551
14672,1283597,Phosphorescent,Reasons To Quit,61RAN6tdmT66WbrF0yJY9f,28,folk,0.583999991,0.579,193.067,0.453670491,-83.37325,33.95813
